degree,age,income,edu
tech,30,20000.00391,14
tech,30,16800,14
associate,30,69999.9834,14
tech,30,28499.99365,14
tech,30,28499.99365,14
associate,30,10000.00293,14
associate,30,19500,14
associate,30,98000.03564,14
tech,30,33699.99218,14
associate,30,23999.99805,14
associate,30,16302.27832,14
associate,30,15000.00391,14
associate,30,15600.00098,14
associate,30,16800,14
associate,30,20999.99799,14
tech,30,35999.98438,14
associate,30,19200.00189,14
tech,30,15000.00391,14
associate,30,70000.03125,14
associate,30,22500.00342,14
associate,30,11999.99707,14
associate,30,15000.00391,14
associate,30,23000.00293,14
tech,30,24999.99811,14
associate,30,34999.9917,14
associate,30,1000.000061,14
associate,30,14000.00269,14
associate,30,19999.99792,14
associate,30,17939.99609,14
tech,30,17999.99805,14
associate,30,17999.99805,14
associate,30,15600.00098,14
tech,30,24999.99811,14
associate,30,10799.99512,14
associate,30,1200.000153,14
tech,30,11999.99707,14
associate,30,23624.17969,14
associate,30,23999.99805,14
associate,30,35999.98438,14
associate,30,47499.99902,14
associate,30,23999.99805,14
associate,30,29999.99219,14
tech,30,11999.99707,14
associate,30,23999.99805,14
associate,30,17999.99805,14
associate,30,20000.00391,14
associate,30,41999.98389,14
tech,30,45999.9873,14
associate,30,53999.99023,14
associate,30,115999.9453,14
associate,30,32999.99609,14
associate,30,71999.96875,14
associate,30,31100.00491,14
associate,30,42599.99274,14
associate,30,39999.99951,14
associate,30,19999.99792,14
associate,30,36903.03125,14
associate,30,49999.99609,14
tech,30,39999.99609,14
associate,30,24999.99414,14
associate,30,75000.01563,14
associate,30,62000.00488,14
associate,30,100000.0156,14
associate,30,50000.00781,14
associate,30,29999.99219,14
associate,30,100000.0098,14
associate,30,84000,14
associate,30,79999.96094,14
associate,30,95000.00391,14
associate,30,119999.9922,14
tech,30,20000.00391,14
associate,30,49999.99902,14
tech,30,80000.03418,14
associate,30,20000.00391,14
associate,30,23599.99207,14
associate,30,20500.00781,14
tech,30,20000.00391,14
associate,30,28799.99036,14
tech,30,68999.98151,14
associate,30,39599.98389,14
associate,30,35999.98438,14
associate,30,85999.96045,14
tech,30,23999.99805,14
tech,30,29095.21094,14
associate,30,20400.00388,14
associate,30,29999.99219,14
associate,30,24999.99414,14
associate,30,42000,14
associate,30,40999.98389,14
associate,30,29800.00317,14
associate,30,16949.99896,14
associate,30,149999.9492,14
tech,30,29999.99219,14
associate,30,66000.01563,14
tech,30,44499.99512,14
tech,30,9599.999023,14
tech,30,24299.99808,14
associate,30,39999.99512,14
associate,30,36028.52648,14
associate,30,30174.34516,14
associate,30,24999.99811,14
associate,30,9000.000977,14
associate,30,60400.01416,14
tech,30,31999.99207,14
tech,30,10000.00293,14
associate,30,22599.99225,14
associate,30,29999.99219,14
tech,30,24499.99808,14
tech,30,42000,14
associate,30,42999.99603,14
associate,30,39999.99951,14
associate,30,119999.9609,14
associate,30,14408.61236,14
tech,30,43000,14
associate,30,51000.00787,14
associate,30,65119.97949,14
associate,30,71999.97754,14
associate,30,39999.99512,14
associate,30,32829.70313,14
tech,30,38520.37244,14
tech,30,15600.00098,14
associate,30,44999.99561,14
associate,30,37959.98431,14
tech,30,19999.99792,14
tech,30,12399.99704,14
tech,30,23999.99805,14
associate,30,35999.98438,14
tech,30,23999.99805,14
tech,30,23999.99805,14
tech,30,45000.01563,14
tech,30,28599.99829,14
associate,30,3349.999512,14
associate,30,71999.96875,14
tech,30,20727.29102,14
tech,30,29999.99219,14
associate,30,35999.98438,14
associate,30,29199.98998,14
associate,30,23999.99805,14
associate,30,15000.00391,14
associate,30,13999.99695,14
tech,30,35999.98438,14
associate,30,32999.99609,14
associate,30,30999.99902,14
tech,30,5999.999512,14
associate,30,90079.96095,14
associate,30,19200,14
tech,30,24499.99808,14
associate,30,32999.99121,14
associate,30,53500.00687,14
associate,30,29999.99219,14
associate,30,47000.00281,14
associate,30,53500.01172,14
associate,30,39999.99609,14
associate,30,43200.00195,14
associate,30,27057.41406,14
tech,30,25000.00342,14
associate,30,34799.99609,14
associate,30,77999.99219,14
associate,30,32499.9989,14
associate,30,21500.00366,14
tech,30,26999.99707,14
associate,30,29999.99219,14
associate,30,74999.98438,14
tech,30,27500.00784,14
associate,30,1600.000198,14
associate,30,40599.99603,14
associate,30,44399.99951,14
tech,30,39999.99609,14
associate,30,49319.98157,14
associate,30,30000.00684,14
tech,30,35000.00781,14
associate,30,29999.99219,14
high,30,36099.98437,12
high,30,17999.99805,12
high,30,44999.98535,12
high,30,15000.00391,12
high,30,15000.00391,12
high,30,15000.00391,12
high,30,20000.00391,12
high,30,48000.01172,12
high,30,39999.99609,12
high,30,42201.51953,12
high,30,41199.99622,12
high,30,48000.01172,12
high,30,26944.83008,12
high,30,31200.00391,12
high,30,17210.25391,12
high,30,15000.00391,12
high,30,21599.99219,12
high,30,35999.98438,12
high,30,17999.99805,12
high,30,46200.01465,12
high,30,36200.00342,12
high,30,32999.99121,12
high,30,17999.99805,12
high,30,31499.99228,12
high,30,17999.99805,12
high,30,46599.98724,12
high,30,20000.00391,12
high,30,20000.00391,12
high,30,24999.99414,12
high,30,10000.00293,12
high,30,22999.99756,12
high,30,45000.01563,12
high,30,33761.85156,12
high,30,29999.99219,12
high,30,29999.99219,12
high,30,1999.999878,12
high,30,25000.00342,12
high,30,23999.99805,12
high,30,13399.99622,12
high,30,110000.0156,12
high,30,29999.99219,12
high,30,18083.43359,12
high,30,35999.98438,12
high,30,23999.99805,12
high,30,71999.96875,12
high,30,41499.98438,12
high,30,25500,12
high,30,10000.00293,12
high,30,10000.00293,12
high,30,11999.99707,12
high,30,8400.000977,12
high,30,15000.00391,12
high,30,58000.01465,12
high,30,21599.99219,12
high,30,38000.00195,12
high,30,33599.99219,12
high,30,35999.98438,12
high,30,12873.60156,12
secondary,30,74999.98291,9
secondary,30,35999.98438,9
secondary,30,20000.00391,9
secondary,30,35999.98438,9
secondary,30,20000.00391,9
secondary,30,9000.000977,9
secondary,30,17499.99219,9
secondary,30,75000.01563,9
secondary,30,21109.78906,9
secondary,30,18299.99808,9
secondary,30,50000.00781,9
secondary,30,29999.99219,9
secondary,30,20000.00391,9
secondary,30,57499.99219,9
secondary,30,49000.01178,9
secondary,30,21699.88672,9
secondary,30,90200.03125,9
secondary,30,39900.00784,9
secondary,30,35000,9
secondary,30,55000.00781,9
secondary,30,23999.99805,9
secondary,30,33599.99219,9
secondary,30,17999.99805,9
secondary,30,42399.99561,9
secondary,30,18000.00592,9
secondary,30,19492.05078,9
secondary,30,22000.00378,9
secondary,30,9000.000977,9
secondary,30,35000,9
secondary,30,20000.00391,9
secondary,30,13500,9
secondary,30,11999.99707,9
secondary,30,22200,9
secondary,30,22599.99023,9
secondary,30,11999.99707,9
secondary,30,24999.99414,9
secondary,30,9599.999023,9
secondary,30,21599.99219,9
secondary,30,35999.98438,9
secondary,30,8000.000488,9
secondary,30,17000.00586,9
secondary,30,20000.00391,9
secondary,30,23999.99805,9
secondary,30,45228.04688,9
secondary,30,62500.00879,9
secondary,30,29999.99219,9
secondary,30,23999.99805,9
secondary,30,23999.99805,9
secondary,30,65999.97656,9
secondary,30,35999.98438,9
secondary,30,21699.99402,9
secondary,30,40387.92148,9
secondary,30,30399.99216,9
secondary,30,47111.37891,9
secondary,30,30599.99414,9
secondary,30,29999.99219,9
secondary,30,23999.99805,9
secondary,30,20000.00391,9
secondary,30,12049.99904,9
secondary,30,29999.99219,9
secondary,30,9000.000977,9
secondary,30,35999.98438,9
secondary,30,42000,9
secondary,30,5500,9
secondary,30,15000.00391,9
secondary,30,14400.00391,9
secondary,30,23999.99805,9
secondary,30,29099.98999,9
secondary,30,17999.99805,9
secondary,30,1000.000061,9
secondary,30,29999.99219,9
secondary,30,23999.99805,9
secondary,30,27200.00777,9
secondary,30,29999.99219,9
secondary,30,39999.99609,9
secondary,30,10000.00293,9
secondary,30,35999.98438,9
secondary,30,10000.00293,9
secondary,30,10199.99805,9
secondary,30,10000.00293,9
secondary,30,70000.03125,9
secondary,30,23999.99805,9
secondary,30,9393.462891,9
secondary,30,274000.0625,9
secondary,30,29231.07813,9
secondary,30,15000.00391,9
secondary,30,30949.99219,9
secondary,30,23999.99805,9
secondary,30,19400.00781,9
secondary,30,23999.99805,9
secondary,30,10000.00293,9
secondary,30,15000.00391,9
secondary,30,20850.004,9
secondary,30,35999.98438,9
secondary,30,24999.99414,9
secondary,30,24999.99414,9
secondary,30,10000.00293,9
secondary,30,29999.99219,9
secondary,30,27599.99023,9
secondary,30,15000.00391,9
secondary,30,29999.99219,9
secondary,30,10000.00293,9
secondary,30,11999.99707,9
secondary,30,48000.01172,9
secondary,30,20000.00391,9
secondary,30,15000.00391,9
secondary,30,10000.00293,9
secondary,30,9000.000977,9
secondary,30,50000.00781,9
secondary,30,9599.999023,9
secondary,30,29999.99219,9
secondary,30,18600.00195,9
secondary,30,35000,9
secondary,30,24999.99414,9
secondary,30,70000.03125,9
secondary,30,24999.99414,9
secondary,30,20000.00391,9
secondary,30,33800.00537,9
secondary,30,39999.99609,9
secondary,30,10800.00049,9
secondary,30,19200,9
secondary,30,23999.99805,9
secondary,30,29999.99219,9
secondary,30,21599.99219,9
secondary,30,10000.00293,9
secondary,30,999.0001221,9
secondary,30,23999.99805,9
secondary,30,23999.99805,9
secondary,30,23999.99805,9
secondary,30,59999.98047,9
secondary,30,24999.99414,9
secondary,30,27000.00781,9
secondary,30,17999.99805,9
secondary,30,24999.99414,9
secondary,30,23999.99805,9
secondary,30,24959.99792,9
secondary,30,35999.98438,9
secondary,30,14400.00391,9
secondary,30,23999.99805,9
secondary,30,1999.999878,9
secondary,30,21599.99219,9
secondary,30,4500.000488,9
secondary,30,23999.99805,9
secondary,30,23999.99805,9
secondary,30,39999.99609,9
secondary,30,20000.00391,9
secondary,30,23999.99805,9
secondary,30,12299.9971,9
secondary,30,35999.98438,9
secondary,30,25632.10352,9
secondary,30,15000.00391,9
secondary,30,24200.00336,9
secondary,30,2399.999847,9
secondary,30,148500.0274,9
secondary,30,17500.00292,9
secondary,30,100000.0156,9
secondary,30,10000.00293,9
secondary,30,24999.99811,9
secondary,30,15000.00391,9
secondary,30,23999.99805,9
secondary,30,20000.00391,9
secondary,30,2999.999023,9
secondary,30,25100.00098,9
secondary,30,55999.98828,9
secondary,30,31221.43034,9
secondary,30,10000.00293,9
secondary,30,23999.99805,9
secondary,30,1749.999878,9
secondary,30,16199.99902,9
secondary,30,35999.98438,9
secondary,30,17999.99805,9
secondary,30,20000.00391,9
secondary,30,29999.99219,9
secondary,30,55000.00781,9
secondary,30,10000.00293,9
secondary,30,32399.99414,9
secondary,30,17449.99988,9
secondary,30,40000.00781,9
primary,30,27699.99561,6
primary,30,23999.99805,6
primary,30,19200,6
primary,30,4999.999512,6
primary,30,11999.99707,6
primary,30,36149.98434,6
primary,30,30749.99411,6
primary,30,23999.99805,6
primary,30,29999.99219,6
primary,30,800.0001221,6
primary,30,5500,6
primary,30,18910.91797,6
primary,30,39999.99609,6
primary,30,20000.00391,6
primary,30,23999.99805,6
primary,30,12999.99512,6
primary,30,11999.99707,6
primary,30,50000.00781,6
primary,30,35999.98438,6
primary,30,20000.00391,6
primary,30,17999.99805,6
primary,30,36002.65345,6
primary,30,35999.98438,6
primary,30,35000,6
primary,30,24999.99811,6
primary,30,20000.00391,6
primary,30,18000.00049,6
primary,30,21599.99219,6
primary,30,11999.99707,6
primary,30,20000.00391,6
primary,30,5999.999512,6
primary,30,23999.99805,6
primary,30,13449.99713,6
primary,30,18999.99811,6
primary,30,17999.99805,6
primary,30,17999.99805,6
primary,30,11999.99707,6
primary,30,12599.99701,6
primary,30,15000.00391,6
primary,30,35999.98438,6
noschool,30,16500.00366,0
noschool,30,46.61660767,0
noschool,30,23999.99805,0
noschool,30,5999.999512,0
phd,31,120000.0215,21
phd,31,120000.0391,21
phd,31,112000.0184,21
phd,31,13499.99683,21
phd,31,1000.000061,21
phd,31,52600.00293,21
master,31,99999.9668,18
master,31,189999.9492,18
master,31,59999.98047,18
master,31,60079.98853,18
master,31,279999.9648,18
master,31,53400.01025,18
master,31,89999.96094,18
master,31,320999.9609,18
master,31,54999.99854,18
master,31,176499.9849,18
master,31,111799.9652,18
master,31,36000.00476,18
master,31,18999.99811,18
master,31,67999.98096,18
master,31,86999.97266,18
master,31,20000.00391,18
master,31,199999.9609,18
master,31,259999.9951,18
master,31,13.05095577,18
master,31,3493.770611,18
master,31,73199.97766,18
master,31,49999.98486,18
master,31,58000.01465,18
master,31,26999.99402,18
master,31,26999.99896,18
master,31,35999.98438,18
master,31,139999.9717,18
master,31,59999.98047,18
master,31,75000.01465,18
bachelor,31,20000.00391,16
bachelor,31,72000.00781,16
bachelor,31,119999.9922,16
bachelor,31,109999.9678,16
bachelor,31,38999.99213,16
bachelor,31,199999.9844,16
bachelor,31,110000.0186,16
bachelor,31,84999.96045,16
bachelor,31,249999.9922,16
bachelor,31,108000.0469,16
bachelor,31,249.9999542,16
bachelor,31,45999.9873,16
bachelor,31,60015.126,16
bachelor,31,19900.00244,16
bachelor,31,60000.01074,16
bachelor,31,110000.0146,16
bachelor,31,92813.15625,16
bachelor,31,123599.9917,16
bachelor,31,39099.99612,16
bachelor,31,60000,16
bachelor,31,34449.99194,16
bachelor,31,51999.98834,16
bachelor,31,20000.00391,16
bachelor,31,39500.00198,16
bachelor,31,79999.99219,16
bachelor,31,82000.02832,16
bachelor,31,100000.0234,16
bachelor,31,52999.99561,16
bachelor,31,51999.99316,16
bachelor,31,182999.9678,16
bachelor,31,31999.99207,16
bachelor,31,20000.00391,16
bachelor,31,29999.99219,16
bachelor,31,23999.99805,16
bachelor,31,33300.01172,16
bachelor,31,50000.01172,16
bachelor,31,54250.0098,16
bachelor,31,89999.96387,16
bachelor,31,36000.00586,16
bachelor,31,36999.99316,16
bachelor,31,60000.01074,16
bachelor,31,24999.99414,16
bachelor,31,55000.01855,16
bachelor,31,99999.96484,16
bachelor,31,22168.13672,16
bachelor,31,33599.99219,16
bachelor,31,19200,16
bachelor,31,59999.98047,16
bachelor,31,1000.000061,16
bachelor,31,23250.00003,16
bachelor,31,65999.97998,16
bachelor,31,39999.99609,16
bachelor,31,20000.00391,16
bachelor,31,42199.99995,16
bachelor,31,35000,16
bachelor,31,39999.99512,16
bachelor,31,1000.000061,16
bachelor,31,69999.9834,16
bachelor,31,31045.45117,16
bachelor,31,45372.5625,16
bachelor,31,61100.20288,16
bachelor,31,5500.284596,16
bachelor,31,71999.97754,16
bachelor,31,120000.0195,16
bachelor,31,61000.0127,16
bachelor,31,84999.98438,16
bachelor,31,45099.99194,16
bachelor,31,47999.99792,16
bachelor,31,11999.99707,16
bachelor,31,23999.9917,16
bachelor,31,6999.999634,16
bachelor,31,80999.98444,16
bachelor,31,50000.00781,16
bachelor,31,37800.00671,16
bachelor,31,35800.00543,16
bachelor,31,44999.99561,16
bachelor,31,100000.0156,16
bachelor,31,97999.95752,16
bachelor,31,65000.01172,16
bachelor,31,64499.98096,16
bachelor,31,43200.01563,16
bachelor,31,95999.97656,16
bachelor,31,11010.00299,16
bachelor,31,250000,16
bachelor,31,250000,16
bachelor,31,70000.01172,16
bachelor,31,101000.0157,16
bachelor,31,30549.99213,16
bachelor,31,58500.01807,16
bachelor,31,69999.9834,16
bachelor,31,55000.00781,16
bachelor,31,25808.79297,16
bachelor,31,146000.0049,16
bachelor,31,19200,16
bachelor,31,14400.00391,16
bachelor,31,88000.00781,16
bachelor,31,73999.97461,16
bachelor,31,21599.99219,16
bachelor,31,35999.98438,16
bachelor,31,72005.06699,16
bachelor,31,48000.01172,16
bachelor,31,130000.0078,16
bachelor,31,51799.99414,16
bachelor,31,47999.99658,16
bachelor,31,102199.958,16
bachelor,31,31599.99255,16
bachelor,31,29499.99463,16
bachelor,31,149999.9531,16
bachelor,31,16000.00397,16
bachelor,31,85999.99219,16
bachelor,31,4999.999512,16
bachelor,31,46960.0116,16
bachelor,31,29999.99219,16
bachelor,31,34999.9917,16
bachelor,31,36999.99194,16
bachelor,31,24999.99414,16
bachelor,31,100000.0156,16
bachelor,31,49200.00537,16
bachelor,31,10000.00293,16
bachelor,31,60000.01453,16
bachelor,31,50500.00394,16
bachelor,31,52499.98804,16
bachelor,31,18599.99854,16
bachelor,31,59999.98242,16
bachelor,31,55000.00781,16
bachelor,31,17999.99658,16
bachelor,31,42000,16
bachelor,31,41592.00687,16
bachelor,31,20000.00391,16
bachelor,31,54029.52806,16
bachelor,31,91999.97266,16
bachelor,31,59000.00977,16
bachelor,31,31999.99207,16
bachelor,31,103999.959,16
bachelor,31,79999.99219,16
bachelor,31,24599.99121,16
bachelor,31,54000.01172,16
bachelor,31,10000.00293,16
bachelor,31,29999.99219,16
bachelor,31,29999.99219,16
bachelor,31,89527.75781,16
bachelor,31,35999.98438,16
bachelor,31,17299.99857,16
bachelor,31,17999.99805,16
bachelor,31,25199.99951,16
bachelor,31,27799.9978,16
bachelor,31,48599.99854,16
bachelor,31,51999.99463,16
bachelor,31,24999.99414,16
bachelor,31,60099.98046,16
bachelor,31,17600.00085,16
bachelor,31,2300.000443,16
bachelor,31,23999.99805,16
bachelor,31,7000.000977,16
bachelor,31,109999.9883,16
bachelor,31,62301.14063,16
bachelor,31,78500.00977,16
bachelor,31,29999.99219,16
bachelor,31,59999.98047,16
bachelor,31,7200,16
bachelor,31,39000.00146,16
bachelor,31,42000,16
bachelor,31,74000.01611,16
bachelor,31,32399.99414,16
bachelor,31,34499.99268,16
bachelor,31,33999.99414,16
bachelor,31,12599.99609,16
bachelor,31,42199.99995,16
bachelor,31,61000.0108,16
bachelor,31,23999.99805,16
bachelor,31,5.888748646,16
bachelor,31,17999.99805,16
bachelor,31,39999.99609,16
bachelor,31,28000.01367,16
bachelor,31,41112.99612,16
bachelor,31,46799.98828,16
bachelor,31,57599.99609,16
bachelor,31,39999.98633,16
bachelor,31,40199.99458,16
bachelor,31,42000,16
bachelor,31,47999.99609,16
bachelor,31,23999.99805,16
bachelor,31,28800.00586,16
bachelor,31,31200.00391,16
bachelor,31,35280,16
bachelor,31,17999.99805,16
bachelor,31,19000.00299,16
bachelor,31,32079.99207,16
bachelor,31,35000,16
associate,31,15000.00391,14
associate,31,40999.99615,14
tech,31,179999.9766,14
associate,31,28199.99512,14
tech,31,38499.98389,14
tech,31,60099.99413,14
tech,31,36999.99219,14
tech,31,1499.999756,14
tech,31,15000.00391,14
associate,31,84700.00342,14
associate,31,66799.99438,14
tech,31,60158.90346,14
tech,31,11492.69727,14
associate,31,28369.20313,14
tech,31,29999.99219,14
tech,31,27499.99365,14
associate,31,35999.98438,14
associate,31,1,14
associate,31,39000.00195,14
tech,31,30499.99759,14
associate,31,39499.99902,14
tech,31,23999.99805,14
associate,31,39999.99609,14
associate,31,49250.00281,14
associate,31,27500.00378,14
tech,31,47999.99609,14
tech,31,15000.00391,14
tech,31,62000.0072,14
tech,31,31200.00391,14
associate,31,49999.99902,14
associate,31,35999.98438,14
tech,31,50000.00781,14
associate,31,65800.01184,14
associate,31,40500.00171,14
associate,31,16199.99902,14
